ID,Area,Role,ClearanceLevel
40858,Entrance,Guard,1
40874,Entrance,Guard,1
40876,Entrance,Guard,3
40877,Archives,Guard,5
40882,Archives,Supervisor,5
40887,Entrance,Guard,3
40890,Entrance,Supervisor,2
40892,Reading Room,Supervisor,2
40896,Reading Room,Guard,4
40897,Entrance,Guard,3
40898,Archives,Supervisor,2
40907,Entrance,Supervisor,1
40917,Reading Room,Guard,3
40924,Reading Room,Guard,5
40931,Entrance,Supervisor,1
40934,Reading Room,Supervisor,2
40937,Archives,Supervisor,1
40947,Archives,Supervisor,1
40953,Archives,Guard,3
40954,Entrance,Supervisor,2
40957,Entrance,Supervisor,5
40959,Entrance,Guard,1
40962,Entrance,Guard,1
40965,Archives,Supervisor,5
40976,Reading Room,Guard,3
40977,Reading Room,Supervisor,5
40979,Entrance,Supervisor,5
40981,Archives,Supervisor,5
40986,Archives,Guard,1
40991,Archives,Guard,5
40998,Reading Room,Supervisor,3
40999,Archives,Supervisor,4
41000,Archives,Supervisor,1
41014,Entrance,Guard,2
41023,Entrance,Guard,3
41024,Entrance,Guard,2
41025,Entrance,Guard,4
41026,Archives,Guard,4
41028,Archives,Supervisor,1
41031,Archives,Supervisor,1
41033,Reading Room,Supervisor,5
41045,Entrance,Guard,4
41067,Reading Room,Guard,4
41076,Archives,Supervisor,1
41079,Entrance,Guard,2
41086,Entrance,Supervisor,4
41087,Reading Room,Supervisor,4
41088,Archives,Guard,5
41090,Reading Room,Guard,1
41091,Entrance,Supervisor,4
41096,Reading Room,Guard,3
41097,Entrance,Guard,5
41100,Archives,Guard,5
41106,Reading Room,Supervisor,5
41109,Archives,Supervisor,2
41119,Archives,Guard,5
41120,Entrance,Guard,5
41123,Archives,Guard,5
41125,Reading Room,Supervisor,4
41129,Entrance,Supervisor,5
41130,Entrance,Guard,1
41133,Reading Room,Supervisor,5
41135,Entrance,Supervisor,4
41140,Entrance,Guard,1
41141,Entrance,Supervisor,5
41145,Archives,Guard,5
41152,Archives,Supervisor,2
41161,Entrance,Guard,1
41169,Entrance,Guard,5
41171,Entrance,Guard,5
41172,Archives,Supervisor,1
41174,Archives,Supervisor,2
41175,Archives,Supervisor,2
41177,Archives,Guard,2
41178,Reading Room,Guard,2
41182,Archives,Guard,3
41183,Archives,Supervisor,5
41189,Entrance,Supervisor,3
41190,Entrance,Guard,1
41195,Archives,Supervisor,2
41200,Entrance,Guard,4
41202,Entrance,Supervisor,3
41208,Archives,Guard,3
41217,Archives,Guard,1
41221,Entrance,Guard,3
41250,Reading Room,Supervisor,2
41252,Entrance,Guard,3
41253,Reading Room,Guard,4
41259,Archives,Guard,5
41269,Reading Room,Guard,5
41277,Archives,Guard,5
41288,Entrance,Supervisor,2
41289,Archives,Guard,1
41295,Entrance,Guard,2
41303,Entrance,Guard,5
41304,Reading Room,Guard,3
41308,Reading Room,Guard,2
41312,Reading Room,Guard,1
41315,Reading Room,Supervisor,5
41321,Reading Room,Guard,3
41334,Reading Room,Supervisor,4
41335,Entrance,Supervisor,3
41336,Archives,Supervisor,5
41338,Reading Room,Guard,2
41339,Archives,Guard,2
41340,Archives,Supervisor,4
41346,Entrance,Supervisor,5
41350,Reading Room,Guard,5
41358,Archives,Supervisor,2
41368,Entrance,Supervisor,2
41374,Archives,Supervisor,5
41377,Entrance,Supervisor,3
41379,Archives,Supervisor,2
41380,Archives,Supervisor,1
41381,Archives,Supervisor,4
41382,Reading Room,Supervisor,3
41391,Entrance,Supervisor,3
41395,Reading Room,Guard,3
41400,Archives,Supervisor,5
41402,Entrance,Supervisor,4
41404,Entrance,Supervisor,2
41407,Entrance,Supervisor,5
41409,Entrance,Supervisor,3
41413,Archives,Guard,2
41418,Archives,Supervisor,2
41419,Archives,Supervisor,5
41420,Reading Room,Supervisor,5
41421,Entrance,Guard,1
41430,Archives,Supervisor,4
41435,Reading Room,Guard,2
41439,Archives,Supervisor,3
41441,Entrance,Guard,2
41448,Reading Room,Supervisor,5
41449,Entrance,Supervisor,5
41454,Entrance,Guard,1
41455,Reading Room,Supervisor,1
41459,Entrance,Guard,1
41460,Archives,Guard,1
41461,Reading Room,Supervisor,2
41463,Entrance,Supervisor,4
41469,Reading Room,Guard,1
41471,Reading Room,Guard,1
41473,Entrance,Supervisor,3
41474,Reading Room,Supervisor,1
41475,Entrance,Guard,2
41479,Archives,Supervisor,3
41481,Reading Room,Guard,3
41485,Reading Room,Supervisor,1
41490,Archives,Supervisor,1
41491,Entrance,Guard,4
41493,Reading Room,Guard,4
41501,Archives,Guard,2
41511,Archives,Guard,1
41518,Archives,Guard,5
41523,Archives,Supervisor,3
41531,Archives,Guard,3
41533,Reading Room,Supervisor,4
41541,Entrance,Guard,1
41543,Reading Room,Supervisor,2
41552,Reading Room,Guard,3
41553,Archives,Supervisor,4
41554,Archives,Guard,4
41558,Entrance,Guard,4
41574,Archives,Guard,4
41575,Entrance,Supervisor,1
41577,Archives,Supervisor,4
41581,Reading Room,Supervisor,1
41592,Entrance,Supervisor,1
41598,Archives,Supervisor,1
41599,Entrance,Guard,1
41613,Archives,Guard,4
41614,Archives,Supervisor,5
41617,Reading Room,Supervisor,3
41627,Entrance,Supervisor,5
41644,Reading Room,Guard,1
41651,Reading Room,Supervisor,2
41652,Reading Room,Guard,2
41655,Archives,Guard,4
41668,Entrance,Guard,1
41673,Reading Room,Guard,3
41675,Reading Room,Guard,5
41677,Archives,Guard,5
41680,Entrance,Guard,2
41692,Archives,Guard,4
41704,Archives,Supervisor,1
41708,Entrance,Supervisor,3
41710,Archives,Supervisor,5
41721,Reading Room,Supervisor,3
41723,Reading Room,Supervisor,3
41725,Entrance,Supervisor,4
41731,Archives,Guard,3
41739,Archives,Guard,4
41756,Reading Room,Supervisor,5
41759,Archives,Supervisor,3
41769,Entrance,Guard,4
41771,Archives,Guard,2
41780,Archives,Supervisor,3
41786,Archives,Supervisor,3
41789,Entrance,Supervisor,5
41793,Entrance,Supervisor,1
41795,Archives,Guard,4
41801,Archives,Guard,2
41802,Reading Room,Supervisor,4
41806,Entrance,Supervisor,1
41808,Archives,Guard,4
41815,Reading Room,Guard,1
41816,Entrance,Supervisor,1
41828,Archives,Supervisor,5
41829,Archives,Guard,1
41837,Entrance,Supervisor,2
41839,Entrance,Supervisor,4
41844,Entrance,Guard,3
41848,Entrance,Guard,5
41850,Entrance,Supervisor,3
41859,Entrance,Supervisor,3
41862,Archives,Supervisor,5
41868,Archives,Guard,3
41878,Reading Room,Guard,3
41881,Reading Room,Supervisor,4
41888,Archives,Guard,5
41892,Reading Room,Guard,2
41896,Reading Room,Guard,5
41900,Archives,Guard,5
41902,Entrance,Guard,4
41908,Reading Room,Supervisor,4
41910,Archives,Supervisor,5
41917,Archives,Guard,3
41924,Archives,Supervisor,5
41926,Reading Room,Supervisor,1
41929,Archives,Guard,1
41932,Archives,Supervisor,1
41933,Entrance,Supervisor,5
41934,Archives,Supervisor,1
41939,Entrance,Guard,3
41949,Reading Room,Supervisor,2
41952,Entrance,Supervisor,5
41956,Archives,Supervisor,4
41959,Entrance,Supervisor,4
41963,Archives,Guard,3
41965,Archives,Supervisor,1
41966,Archives,Guard,5
41967,Archives,Supervisor,4
41974,Archives,Supervisor,4
41975,Reading Room,Guard,5
41985,Reading Room,Supervisor,3
41989,Entrance,Guard,5
41996,Reading Room,Guard,1
41998,Reading Room,Guard,5
41999,Reading Room,Guard,5
42001,Reading Room,Guard,4
42003,Archives,Guard,4
42011,Reading Room,Supervisor,3
42018,Reading Room,Guard,3
42021,Reading Room,Supervisor,1
42022,Reading Room,Guard,4
42023,Entrance,Guard,4
42024,Archives,Supervisor,4
42025,Entrance,Supervisor,1
42029,Archives,Guard,4
42038,Archives,Supervisor,5
42045,Reading Room,Supervisor,4
42054,Entrance,Supervisor,1
42055,Archives,Guard,1
42059,Reading Room,Guard,1
42060,Reading Room,Supervisor,3
42065,Reading Room,Supervisor,1
42068,Entrance,Guard,5
42069,Reading Room,Guard,5
42071,Archives,Guard,1
42081,Entrance,Supervisor,2
42082,Archives,Supervisor,5
42084,Entrance,Guard,2
42088,Entrance,Supervisor,1
42095,Reading Room,Guard,4
42097,Reading Room,Guard,3
42099,Entrance,Guard,5
42102,Archives,Supervisor,2
42103,Entrance,Guard,4
42108,Entrance,Supervisor,3
42118,Entrance,Supervisor,5
42125,Reading Room,Guard,3
42133,Entrance,Guard,1
42136,Reading Room,Guard,3
42143,Entrance,Supervisor,2
42153,Archives,Supervisor,4
42155,Archives,Supervisor,5
42158,Archives,Supervisor,2
42160,Entrance,Supervisor,4
42162,Reading Room,Supervisor,1
42167,Entrance,Guard,3
42172,Archives,Supervisor,4
42183,Archives,Guard,4
42188,Entrance,Guard,1
42190,Entrance,Supervisor,3
42192,Archives,Supervisor,1
42193,Reading Room,Guard,4
42198,Reading Room,Supervisor,2
42199,Archives,Supervisor,1
42206,Reading Room,Supervisor,1
42212,Archives,Supervisor,1
42213,Entrance,Guard,4
42215,Reading Room,Supervisor,2
42216,Entrance,Supervisor,1
42229,Archives,Supervisor,5
42231,Entrance,Supervisor,2
42245,Reading Room,Guard,2
42247,Reading Room,Supervisor,3
42251,Archives,Guard,4
42252,Reading Room,Guard,1
42256,Archives,Supervisor,3
42257,Archives,Supervisor,1
42261,Entrance,Supervisor,4
42265,Reading Room,Guard,2
42274,Reading Room,Supervisor,2
42277,Archives,Supervisor,4
42278,Reading Room,Supervisor,2
42287,Reading Room,Supervisor,2
42292,Entrance,Guard,1
42294,Reading Room,Supervisor,1
42298,Archives,Supervisor,4
42301,Entrance,Supervisor,4
42304,Reading Room,Guard,3
42310,Archives,Guard,2
42325,Entrance,Guard,3
42330,Reading Room,Supervisor,1
42331,Entrance,Guard,1
42340,Archives,Guard,5
42350,Archives,Guard,2
42353,Archives,Guard,3
42357,Archives,Supervisor,3
42363,Entrance,Guard,1
42364,Reading Room,Supervisor,3
42370,Reading Room,Guard,5
42394,Archives,Supervisor,2
42398,Archives,Guard,4
42400,Reading Room,Supervisor,5
42402,Entrance,Supervisor,4
42403,Archives,Supervisor,2
42419,Entrance,Guard,4
42423,Archives,Guard,3
42427,Reading Room,Supervisor,4
42432,Reading Room,Supervisor,2
42434,Archives,Supervisor,5
42435,Archives,Supervisor,1
42439,Entrance,Guard,1
42442,Archives,Supervisor,3
42445,Archives,Guard,1
42448,Entrance,Guard,3
42450,Reading Room,Supervisor,5
42455,Entrance,Guard,5
42457,Archives,Supervisor,5
42465,Entrance,Guard,1
42469,Archives,Supervisor,1
42473,Reading Room,Guard,3
42477,Archives,Guard,5
42478,Archives,Supervisor,1
42483,Reading Room,Guard,3
42496,Reading Room,Guard,3
42497,Reading Room,Guard,4
42502,Entrance,Guard,3
42504,Archives,Supervisor,5
42518,Archives,Supervisor,3
42521,Archives,Supervisor,5
42525,Entrance,Guard,3
42531,Archives,Guard,2
42537,Archives,Supervisor,5
42540,Reading Room,Supervisor,3
42566,Reading Room,Guard,4
42571,Entrance,Guard,5
42572,Archives,Supervisor,2
42582,Entrance,Supervisor,1
42587,Reading Room,Supervisor,4
42602,Reading Room,Guard,2
42609,Archives,Supervisor,5
42610,Entrance,Guard,4
42614,Reading Room,Guard,4
42624,Reading Room,Guard,1
42630,Reading Room,Supervisor,2
42636,Entrance,Supervisor,4
42638,Reading Room,Supervisor,5
42642,Reading Room,Supervisor,4
42644,Archives,Supervisor,1
42646,Entrance,Guard,5
42650,Entrance,Guard,3
42653,Archives,Guard,1
42657,Reading Room,Supervisor,4
42658,Archives,Guard,3
42666,Entrance,Guard,3
42667,Reading Room,Guard,3
42673,Reading Room,Supervisor,3
42684,Entrance,Supervisor,4
42686,Entrance,Guard,1
42696,Entrance,Guard,1
42702,Archives,Guard,1
42706,Entrance,Supervisor,4
42716,Reading Room,Supervisor,1
42720,Reading Room,Supervisor,5
42721,Reading Room,Guard,4
42722,Reading Room,Supervisor,5
42731,Archives,Guard,2
42732,Reading Room,Guard,2
42745,Reading Room,Supervisor,4
42749,Archives,Supervisor,3
42750,Archives,Guard,4
42754,Entrance,Supervisor,4
42762,Entrance,Supervisor,2
42767,Archives,Guard,1
42780,Reading Room,Guard,3
42787,Reading Room,Guard,1
42795,Archives,Guard,2
42805,Entrance,Supervisor,2
42810,Archives,Guard,5
42817,Archives,Supervisor,4
42818,Archives,Supervisor,5
42825,Entrance,Guard,2
42826,Reading Room,Guard,5
42828,Archives,Supervisor,5
42829,Entrance,Supervisor,2
42833,Archives,Guard,5
42835,Entrance,Guard,1
42846,Archives,Guard,2
42850,Reading Room,Guard,4
42855,Reading Room,Guard,2
42867,Entrance,Supervisor,1
42868,Archives,Guard,4
42872,Entrance,Supervisor,5
42887,Reading Room,Supervisor,1
42888,Reading Room,Supervisor,1
42890,Archives,Guard,4
42895,Reading Room,Supervisor,1
42899,Reading Room,Supervisor,5
42900,Entrance,Supervisor,1
42901,Reading Room,Guard,5
42903,Reading Room,Guard,2
42929,Entrance,Supervisor,2
42934,Entrance,Supervisor,4
42937,Archives,Supervisor,5
42951,Entrance,Guard,2
42959,Archives,Guard,2
42961,Entrance,Guard,5
42968,Reading Room,Guard,3
42971,Reading Room,Guard,3
42984,Reading Room,Supervisor,2
42989,Entrance,Guard,4
42996,Archives,Guard,1
43000,Reading Room,Supervisor,2
43010,Reading Room,Supervisor,5
43017,Reading Room,Guard,2
43018,Entrance,Guard,5
43027,Reading Room,Guard,4
43034,Archives,Guard,1
43036,Entrance,Supervisor,3
43039,Archives,Guard,2
43042,Archives,Guard,4
43043,Archives,Guard,3
43044,Archives,Guard,2
43045,Entrance,Guard,4
43053,Entrance,Guard,1
43060,Archives,Supervisor,4
43071,Entrance,Guard,2
43072,Archives,Guard,5
43078,Entrance,Supervisor,4
43083,Reading Room,Guard,2
43086,Archives,Guard,3
43089,Entrance,Guard,5
43091,Reading Room,Supervisor,4
43093,Reading Room,Supervisor,5
43101,Reading Room,Supervisor,3
43107,Entrance,Supervisor,5
43115,Entrance,Supervisor,4
43119,Archives,Guard,4
43126,Entrance,Supervisor,1
43127,Reading Room,Guard,3
43128,Reading Room,Guard,4
43133,Entrance,Guard,4
43141,Reading Room,Supervisor,3
43143,Archives,Supervisor,2
43152,Reading Room,Supervisor,2
43169,Archives,Guard,4
43175,Entrance,Supervisor,2
43176,Reading Room,Supervisor,3
43189,Entrance,Guard,2
43191,Reading Room,Guard,4
43193,Entrance,Supervisor,1
43194,Archives,Supervisor,3
43196,Archives,Supervisor,3
43197,Reading Room,Guard,2
43201,Entrance,Guard,3
43211,Entrance,Supervisor,5
43221,Reading Room,Guard,1
43223,Entrance,Guard,2
43232,Archives,Supervisor,4
43237,Reading Room,Guard,2
43247,Archives,Supervisor,5
43252,Reading Room,Supervisor,4
43265,Archives,Guard,4
43269,Archives,Supervisor,1
43276,Entrance,Supervisor,1
43283,Reading Room,Guard,5
43284,Archives,Supervisor,5
43285,Entrance,Guard,3
43286,Reading Room,Supervisor,2
43287,Archives,Guard,2
43288,Reading Room,Guard,1
43294,Entrance,Supervisor,3
43310,Archives,Guard,5
43311,Entrance,Guard,5
43313,Archives,Supervisor,5
43325,Entrance,Guard,2
43332,Archives,Supervisor,3
43334,Entrance,Guard,1
43339,Reading Room,Supervisor,5
43341,Archives,Guard,4
43342,Archives,Guard,4
43344,Entrance,Guard,4
43345,Entrance,Guard,4
43346,Archives,Supervisor,5
43348,Entrance,Guard,4
43354,Reading Room,Guard,2
43358,Archives,Guard,5
43364,Entrance,Supervisor,1
43374,Reading Room,Guard,2
43386,Archives,Guard,2
43387,Entrance,Supervisor,3
43395,Entrance,Guard,5
43397,Entrance,Guard,3
43402,Reading Room,Supervisor,4
43403,Entrance,Guard,3
43405,Entrance,Supervisor,2
43409,Entrance,Supervisor,2
43415,Entrance,Guard,5
43417,Archives,Guard,5
43421,Entrance,Guard,3
43423,Entrance,Guard,4
43428,Reading Room,Guard,1
43429,Entrance,Guard,5
43430,Reading Room,Guard,1
43433,Entrance,Guard,1
43436,Archives,Guard,1
43439,Reading Room,Guard,3
43443,Entrance,Guard,2
43444,Archives,Supervisor,5
43448,Reading Room,Supervisor,5
43450,Entrance,Guard,2
43456,Archives,Supervisor,5
43457,Archives,Supervisor,3
43459,Reading Room,Guard,5
43465,Archives,Guard,3
43468,Archives,Supervisor,3
43471,Entrance,Supervisor,2
43474,Archives,Guard,3
43477,Entrance,Supervisor,2
43480,Archives,Supervisor,2
43482,Archives,Guard,2
43500,Reading Room,Guard,3
43503,Entrance,Supervisor,1
43513,Archives,Guard,2
43517,Reading Room,Guard,3
43519,Archives,Guard,4
43521,Reading Room,Guard,1
43523,Reading Room,Guard,4
43525,Reading Room,Guard,1
43529,Reading Room,Guard,3
43533,Reading Room,Supervisor,2
43539,Archives,Supervisor,1
43545,Reading Room,Supervisor,2
43548,Entrance,Supervisor,1
43553,Reading Room,Guard,2
43554,Reading Room,Supervisor,2
43571,Archives,Supervisor,3
43584,Archives,Guard,3
43585,Archives,Supervisor,4
43588,Entrance,Guard,4
43591,Entrance,Guard,1
43603,Archives,Supervisor,4
43605,Archives,Supervisor,5
43606,Archives,Supervisor,2
43616,Entrance,Supervisor,5
43622,Entrance,Supervisor,4
43625,Archives,Guard,1
43627,Reading Room,Guard,3
43632,Entrance,Guard,5
43633,Reading Room,Supervisor,5
43635,Reading Room,Guard,3
43637,Archives,Guard,5
43650,Reading Room,Guard,5
43656,Reading Room,Supervisor,3
43662,Entrance,Supervisor,3
43665,Reading Room,Supervisor,1
43674,Archives,Guard,4
43675,Reading Room,Guard,4
43680,Entrance,Guard,2
43689,Archives,Guard,2
43702,Entrance,Supervisor,3
43709,Entrance,Supervisor,3
43712,Archives,Guard,3
43717,Reading Room,Supervisor,3
43721,Reading Room,Guard,1
43722,Archives,Guard,3
43726,Entrance,Guard,4
43727,Reading Room,Guard,2
43730,Archives,Supervisor,1
43733,Reading Room,Supervisor,5
43735,Reading Room,Guard,3
43747,Entrance,Guard,1
43755,Archives,Guard,5
43758,Entrance,Supervisor,4
43760,Reading Room,Guard,1
43764,Entrance,Guard,3
43765,Entrance,Supervisor,2
43772,Entrance,Guard,2
43776,Entrance,Supervisor,2
43778,Archives,Supervisor,1
43781,Entrance,Guard,1
43788,Entrance,Guard,3
43789,Reading Room,Guard,3
43812,Entrance,Supervisor,1
43819,Reading Room,Supervisor,3
43820,Archives,Supervisor,4
43825,Reading Room,Supervisor,2
43829,Entrance,Guard,3
43831,Archives,Supervisor,2
43836,Entrance,Guard,3
43838,Reading Room,Supervisor,5
43841,Entrance,Guard,1
43843,Entrance,Guard,5
43849,Reading Room,Supervisor,5
43852,Entrance,Supervisor,5
43856,Archives,Supervisor,3
43861,Entrance,Supervisor,2
43866,Entrance,Supervisor,1
43874,Entrance,Guard,4
43878,Reading Room,Supervisor,4
43881,Entrance,Supervisor,5
43890,Entrance,Guard,2
43891,Reading Room,Guard,1
43896,Archives,Supervisor,2
43903,Reading Room,Guard,1
43912,Archives,Guard,5
43913,Entrance,Guard,1
43914,Entrance,Supervisor,2
43915,Entrance,Guard,4
43917,Archives,Supervisor,3
43928,Entrance,Supervisor,3
43934,Archives,Supervisor,3
43935,Reading Room,Supervisor,3
43936,Entrance,Guard,2
43948,Entrance,Supervisor,5
43953,Entrance,Guard,3
43959,Archives,Guard,3
43960,Archives,Supervisor,5
43962,Archives,Guard,2
43990,Archives,Supervisor,3
43999,Reading Room,Guard,5
44001,Reading Room,Guard,3
44005,Entrance,Guard,5
44006,Archives,Supervisor,5
44012,Entrance,Guard,3
44019,Archives,Guard,1
44044,Reading Room,Supervisor,4
44045,Archives,Guard,3
44048,Archives,Supervisor,1
44052,Reading Room,Guard,1
44060,Reading Room,Supervisor,4
44071,Reading Room,Supervisor,2
44087,Archives,Guard,5
44088,Reading Room,Supervisor,2
44091,Reading Room,Guard,4
44093,Archives,Guard,3
44098,Reading Room,Supervisor,3
44122,Entrance,Guard,5
44132,Reading Room,Supervisor,2
44135,Entrance,Supervisor,5
44139,Entrance,Supervisor,5
44142,Entrance,Supervisor,3
44157,Archives,Supervisor,3
44171,Reading Room,Supervisor,2
44173,Archives,Supervisor,3
44175,Entrance,Guard,3
44178,Archives,Guard,1
44181,Reading Room,Supervisor,1
44182,Entrance,Guard,2
44183,Entrance,Guard,3
44194,Reading Room,Guard,2
44203,Reading Room,Guard,5
44218,Reading Room,Guard,5
44221,Archives,Supervisor,2
44240,Entrance,Guard,1
44241,Entrance,Supervisor,3
44242,Entrance,Guard,5
44243,Reading Room,Guard,5
44255,Archives,Guard,5
44257,Archives,Supervisor,3
44258,Entrance,Supervisor,1
44272,Reading Room,Supervisor,1
44276,Reading Room,Guard,2
44291,Reading Room,Supervisor,3
44297,Reading Room,Supervisor,4
44300,Entrance,Supervisor,4
44306,Archives,Guard,2
44311,Archives,Guard,5
44316,Archives,Guard,3
44319,Reading Room,Guard,5
44323,Entrance,Guard,4
44335,Entrance,Supervisor,3
44338,Reading Room,Supervisor,1
44339,Reading Room,Guard,3
44343,Archives,Guard,2
44354,Entrance,Guard,5
44358,Entrance,Supervisor,3
44360,Reading Room,Supervisor,1
44364,Reading Room,Guard,3
44375,Archives,Supervisor,5
44377,Archives,Supervisor,4
44381,Reading Room,Supervisor,1
44387,Entrance,Supervisor,3
44390,Entrance,Guard,3
44395,Entrance,Guard,5
44404,Reading Room,Guard,5
44414,Archives,Guard,3
44415,Archives,Supervisor,3
44421,Entrance,Guard,5
44422,Reading Room,Guard,2
44427,Entrance,Guard,2
44428,Entrance,Supervisor,3
44430,Reading Room,Supervisor,1
44433,Entrance,Supervisor,5
44439,Entrance,Supervisor,1
44450,Entrance,Supervisor,1
44453,Reading Room,Supervisor,4
44459,Entrance,Guard,4
44466,Archives,Guard,4
44476,Entrance,Guard,1
44488,Reading Room,Supervisor,1
44492,Reading Room,Supervisor,4
44495,Entrance,Guard,2
44496,Reading Room,Guard,3
44500,Entrance,Guard,3
44503,Archives,Guard,5
44507,Archives,Supervisor,1
44508,Entrance,Supervisor,4
44510,Entrance,Guard,5
44512,Entrance,Supervisor,2
44513,Entrance,Supervisor,3
44530,Entrance,Guard,1
44533,Entrance,Supervisor,1
44536,Archives,Supervisor,4
44540,Entrance,Supervisor,3
44546,Archives,Supervisor,4
44550,Reading Room,Guard,4
