Disposal_ID,Book_ID,Conservator_ID,Method,Material_of_Book,Date
4616538,1920879502,200006,Shredding,Paper,2023-10-25
6189407,8349436760,200020,Shredding,Synthetic,2024-07-04
9072992,1906038205,200008,Shredding,Synthetic,2023-01-28
8155497,3387995503,200011,Burial,Leather,2024-12-17
7369086,7840964852,200027,Shredding,Synthetic,2023-01-29
1601931,2798237813,200026,Repurposing,Leather,2023-11-05
8548747,1997779489,200020,Burial,Paper,2024-07-24
8941969,3767601495,200027,Repurposing,Leather,2023-03-24
5927319,5705168437,200027,Recycling,Metal,2023-12-16
9990552,4257403085,200010,Recycling,Leather,2023-04-29
4616605,1969409750,200011,Burial,Paper,2024-05-23
4485539,5709722295,200026,Repurposing,Synthetic,2024-11-25
6320554,7150485717,200026,Incineration,Paper,2024-08-17
6713781,1343312263,200026,Repurposing,Synthetic,2023-04-25
1601998,3944615586,200026,Burial,Paper,2023-03-13
3961300,6580111548,200013,Shredding,Synthetic,2024-12-08
6189526,8558000290,200008,Burial,Synthetic,2023-11-24
1602023,6057226728,200027,Incineration,Paper,2024-06-02
8942066,2493605727,200020,Burial,Synthetic,2023-04-20
6320638,9996078707,200013,Repurposing,Leather,2023-11-22
6582786,2270924751,200027,Recycling,Leather,2024-10-16
8155658,6633211327,200011,Shredding,Paper,2024-01-15
5796374,9828055915,200011,Repurposing,Synthetic,2023-07-03
6320664,9695947824,200026,Repurposing,Metal,2024-09-29
9728538,6652171046,200027,Shredding,Paper,2023-06-06
3437082,9881936348,200010,Repurposing,Paper,2023-12-05
5665309,8512503928,200013,Shredding,Paper,2024-11-15
8286753,1373609903,200011,Shredding,Metal,2023-06-30
9990695,6484213769,200011,Shredding,Leather,2024-02-13
6058539,8557030324,200020,Donation,Synthetic,2025-01-05
2650674,4368097990,200020,Burial,Metal,2024-09-09
7369266,2134227254,200010,Repurposing,Metal,2023-04-15
6320692,8816833708,200006,Shredding,Leather,2023-11-04
7631418,1397809706,200015,Burial,Metal,2023-06-07
3699261,6564987812,200020,Incineration,Leather,2024-12-30
6976071,8183550195,200015,Repurposing,Synthetic,2024-12-26
6189641,3747555908,200015,Recycling,Synthetic,2023-08-19
8155733,9972008301,200027,Incineration,Metal,2023-04-03
5403224,2936479067,200020,Repurposing,Paper,2024-07-10
8286817,8985980816,200011,Burial,Synthetic,2023-10-23
8811114,6591431331,200015,Repurposing,Synthetic,2024-09-04
8417902,1744043306,200026,Recycling,Metal,2024-02-29
5141110,1830936869,200026,Shredding,Synthetic,2024-02-10
4223609,6650468704,200027,Recycling,Synthetic,2024-05-17
8417922,5165543625,200010,Incineration,Leather,2023-04-24
2781827,5494205062,200008,Repurposing,Metal,2023-12-10
4223621,3736685967,200013,Shredding,Synthetic,2024-11-25
5927560,9665886489,200015,Donation,Synthetic,2023-03-31
3961484,8065768999,200015,Shredding,Synthetic,2024-11-23
6058637,6082213093,200020,Incineration,Leather,2024-05-11
9597582,6176294205,200010,Incineration,Metal,2024-10-30
5272208,9030227956,200026,Burial,Synthetic,2023-01-31
9597602,5092948125,200010,Burial,Synthetic,2024-02-20
3830435,8771171433,200020,Donation,Synthetic,2024-09-04
3175078,5728913459,200020,Shredding,Leather,2024-12-06
1602228,8648399355,200013,Recycling,Synthetic,2024-09-22
5927604,7247926663,200015,Repurposing,Synthetic,2024-02-04
4485815,9876590818,200011,Recycling,Paper,2023-12-10
6320824,4347986137,200015,Donation,Leather,2023-09-05
6714044,5527120514,200015,Incineration,Synthetic,2024-12-21
6320835,4256617747,200027,Shredding,Synthetic,2024-07-15
3830474,7797015930,200027,Shredding,Paper,2024-03-15
9597667,3357925060,200015,Shredding,Paper,2024-07-08
1077988,3998151737,200008,Shredding,Synthetic,2024-07-31
2913003,9870396761,200027,Incineration,Synthetic,2024-06-07
8811248,4015263454,200015,Donation,Paper,2024-03-26
9990901,9302848426,200011,Shredding,Paper,2024-08-01
4616950,5319118353,200015,Repurposing,Metal,2024-11-21
4485888,3636408218,200008,Burial,Synthetic,2024-04-10
9204486,3440628715,200011,Shredding,Paper,2024-11-22
2126602,4874897571,200015,Repurposing,Metal,2024-01-29
2519820,1907215372,200008,Shredding,Paper,2024-03-09
5010195,4410468550,200013,Donation,Paper,2023-02-13
8155929,5335735450,200026,Shredding,Leather,2024-02-21
1602330,2688065305,200011,Repurposing,Synthetic,2023-05-19
9597728,1526536379,200020,Burial,Synthetic,2023-08-13
8024872,2967779248,200015,Repurposing,Metal,2024-03-09
2650935,3244071960,200026,Repurposing,Metal,2023-09-16
1995577,5905916785,200010,Repurposing,Synthetic,2023-08-31
4354877,7458721837,200013,Burial,Metal,2024-11-17
9859909,6771224790,200008,Recycling,Paper,2024-06-09
8942407,4789372582,200026,Incineration,Paper,2024-06-25
4354889,8478563665,200020,Shredding,Leather,2023-09-29
6452044,5453135236,200013,Donation,Paper,2024-07-15
5141326,1561901437,200026,Recycling,Paper,2023-10-14
2388818,8400036465,200027,Incineration,Synthetic,2023-03-31
4748114,8950183645,200020,Shredding,Metal,2024-03-04
8287066,3563620614,200020,Donation,Metal,2024-06-14
7762788,3953187449,200013,Incineration,Synthetic,2024-02-23
9466735,4174879780,200011,Repurposing,Paper,2024-01-24
7238536,7594808246,200013,Burial,Leather,2023-09-21
1340303,6551760767,200015,Incineration,Paper,2024-07-24
9728912,8817743264,200026,Burial,Leather,2023-07-25
3568533,5484941359,200015,Shredding,Metal,2024-06-26
8418198,3886136323,200010,Donation,Paper,2024-01-23
7107484,1329564268,200008,Donation,Metal,2023-07-30
9335708,1824845079,200020,Repurposing,Synthetic,2024-05-21
1471403,6484597190,200027,Donation,Paper,2024-02-18
2257840,8023042476,200015,Repurposing,Paper,2023-12-16
4223922,8091241708,200006,Recycling,Metal,2023-12-21
2257848,2058577089,200013,Burial,Paper,2023-09-19
3175363,7405091694,200006,Recycling,Metal,2024-03-13
7500742,1007265441,200011,Donation,Leather,2024-05-19
5534663,3147527353,200008,Recycling,Metal,2024-02-26
1733579,7216041157,200010,Repurposing,Metal,2024-12-24
9728974,5110308380,200011,Recycling,Synthetic,2023-03-02
8811471,9720390901,200008,Incineration,Synthetic,2024-04-17
2257875,1103255514,200006,Burial,Synthetic,2023-03-27
2126805,1485549202,200011,Incineration,Metal,2023-02-02
3175393,9956443076,200026,Burial,Metal,2024-12-09
1733605,3075284617,200026,Incineration,Metal,2024-10-29
2388972,4456201933,200013,Donation,Paper,2023-11-05
8680430,4537183963,200020,Incineration,Metal,2024-08-16
6845429,4189483708,200026,Incineration,Leather,2024-01-19
3437566,3692265244,200026,Shredding,Metal,2023-07-23
8549377,8280664695,200010,Incineration,Metal,2023-07-10
7894032,3763852626,200027,Repurposing,Metal,2024-06-17
6452240,7000996801,200013,Repurposing,Metal,2024-12-06
8287258,5256987812,200020,Burial,Paper,2023-04-25
4224041,3588700871,200010,Shredding,Paper,2024-08-18
8025134,8629264259,200011,Donation,Paper,2023-07-09
3044400,5779723458,200010,Recycling,Synthetic,2024-01-01
4224069,8423410254,200013,Incineration,Synthetic,2024-12-27
3044422,7511216116,200026,Burial,Paper,2024-11-21
6714450,7047279111,200010,Repurposing,Leather,2023-10-16
1864793,9020826655,200015,Repurposing,Metal,2023-11-12
8811615,7780666129,200008,Shredding,Synthetic,2024-09-27
2258016,2593366433,200006,Shredding,Paper,2024-01-26
2913385,4602507954,200006,Burial,Synthetic,2024-02-03
8287345,5060206405,200008,Incineration,Leather,2023-07-19
6845559,4878532344,200013,Burial,Metal,2023-12-10
5403776,6382871161,200027,Repurposing,Synthetic,2023-06-19
4224129,6879444064,200010,Donation,Leather,2024-06-26
6321284,4600268285,200011,Repurposing,Metal,2024-05-12
4748426,9740161244,200020,Incineration,Synthetic,2023-09-18
7763086,6262679829,200015,Incineration,Paper,2024-12-27
6714514,5644853391,200006,Burial,Paper,2024-01-30
1209491,5453673478,200010,Repurposing,Leather,2024-08-26
9073817,1262094586,200006,Repurposing,Synthetic,2024-08-23
7238809,9129367555,200008,Repurposing,Paper,2023-10-12
8549532,4066198280,200026,Donation,Leather,2024-03-14
3044526,4136451828,200011,Shredding,Metal,2024-01-27
3962035,2982709943,200006,Shredding,Leather,2024-03-11
3437756,8523521424,200020,Donation,Metal,2023-03-27
2782400,4027709320,200010,Shredding,Metal,2024-11-01
8942801,9344773227,200026,Donation,Metal,2023-03-16
5534938,4635444362,200006,Repurposing,Metal,2023-01-23
1340651,2838261822,200020,Burial,Synthetic,2023-04-29
2651375,2825065250,200027,Shredding,Paper,2023-07-09
4748531,7271699595,200011,Burial,Leather,2025-01-08
2782462,9373002339,200006,Repurposing,Synthetic,2024-01-16
7632127,3206666652,200010,Donation,Leather,2023-05-30
8942852,6641056701,200015,Recycling,Leather,2023-08-12
6321414,7887623825,200015,Donation,Synthetic,2024-04-05
8680712,9968772170,200006,Shredding,Paper,2023-02-13
5797135,5754579919,200006,Incineration,Leather,2023-07-16
3306772,1698855809,200027,Recycling,Synthetic,2024-04-27
4486424,3037872526,200026,Incineration,Synthetic,2023-11-13
7501081,1835976583,200015,Repurposing,Leather,2023-05-07
3700001,2466083426,200015,Burial,Synthetic,2024-03-20
4617510,8716367430,200010,Donation,Synthetic,2023-10-06
2520366,9142981132,200006,Shredding,Paper,2024-12-27
9336113,3335592962,200011,Burial,Metal,2024-12-13
1865012,7427231215,200026,Recycling,Paper,2023-08-19
3306812,1555143359,200015,Shredding,Leather,2024-03-07
5010756,6238315738,200015,Repurposing,Leather,2023-04-09
5535045,1572188055,200026,Recycling,Metal,2024-01-25
8942923,2261807349,200020,Shredding,Leather,2024-08-30
2389334,9617742567,200010,Recycling,Paper,2024-06-07
2389335,8362076140,200015,Recycling,Paper,2023-05-02
6452572,2112318874,200013,Donation,Paper,2023-09-21
8156525,8513654168,200011,Repurposing,Synthetic,2024-04-08
5272943,8808771786,200013,Recycling,Leather,2024-10-07
1865071,2077935721,200010,Shredding,Metal,2024-08-19
3437936,6932848875,200008,Incineration,Leather,2023-02-15
2913662,1729807203,200011,Repurposing,Paper,2024-02-21
1734036,8056243399,200026,Shredding,Paper,2023-01-21
9729439,8567296566,200011,Repurposing,Paper,2023-06-06
2389415,1156921760,200011,Shredding,Synthetic,2023-03-25
6714796,1469155565,200013,Incineration,Paper,2024-02-24
2127277,8667213537,200020,Shredding,Leather,2023-12-06
1996207,8324101424,200020,Recycling,Synthetic,2024-08-01
8025528,4267473183,200010,Repurposing,Paper,2023-10-12
9991611,8003226157,200008,Burial,Paper,2023-07-04
5273023,1634556817,200013,Incineration,Synthetic,2024-11-16
5404100,5400085169,200013,Shredding,Paper,2023-07-02
3175890,2628146147,200026,Incineration,Metal,2024-08-10
4093396,8562838826,200027,Shredding,Metal,2024-09-14
8549854,9471190010,200026,Donation,Metal,2023-02-15
8812000,4433561216,200013,Incineration,Leather,2024-04-13
5928420,3593356636,200020,Burial,Leather,2023-07-02
5928422,3102189330,200027,Shredding,Paper,2024-07-15
9336295,7650854962,200008,Shredding,Metal,2024-01-27
1471978,6262667950,200010,Repurposing,Synthetic,2024-03-30
3831288,9312664964,200026,Burial,Synthetic,2024-04-14
5010941,5285590350,200026,Donation,Synthetic,2024-09-23
6977022,6418777353,200026,Burial,Synthetic,2024-04-16
5535241,9278184910,200006,Donation,Synthetic,2023-08-18
8025614,7682970678,200013,Shredding,Synthetic,2023-07-30
3438094,6958347977,200027,Shredding,Leather,2024-09-23
2520595,9003025950,200015,Burial,Leather,2024-06-26
7894574,7785258878,200026,Burial,Synthetic,2024-03-31
5404211,1978544886,200015,Repurposing,Leather,2023-09-20
2782773,2697753038,200020,Recycling,Leather,2025-01-13
8943164,2889437271,200026,Shredding,Synthetic,2023-05-24
5011006,9254341648,200020,Burial,Leather,2023-04-11
6714962,3136722567,200010,Recycling,Metal,2024-10-06
3569237,9555827378,200013,Donation,Paper,2024-12-18
5928545,8958349740,200026,Recycling,Synthetic,2023-12-05
4748907,2009408562,200010,Incineration,Paper,2024-05-27
2389616,9427215415,200026,Repurposing,Metal,2023-08-02
3962483,7259844806,200006,Repurposing,Synthetic,2024-06-27
5142146,9616529007,200026,Incineration,Leather,2023-02-14
4486786,6827338862,200020,Donation,Paper,2023-05-27
3307143,1581053786,200015,Burial,Synthetic,2024-07-16
3700362,1237305726,200015,Incineration,Leather,2023-05-18
5535387,4104703831,200027,Shredding,Synthetic,2023-03-08
4093607,5606707215,200011,Donation,Paper,2023-10-13
8156847,2722157279,200006,Recycling,Paper,2023-08-24
6452924,4722181463,200026,Recycling,Leather,2024-10-02
9336510,2931829565,200026,Incineration,Leather,2024-04-25
3045056,3060422209,200013,Shredding,Paper,2023-03-26
6452933,9957164648,200011,Shredding,Synthetic,2023-10-23
5666504,6417672644,200010,Repurposing,Paper,2024-04-19
9991882,8060202075,200006,Shredding,Metal,2023-06-07
9205455,6598829165,200020,Donation,Paper,2024-08-18
1865425,9357446392,200013,Recycling,Leather,2023-03-31
7894737,6583937799,200006,Donation,Metal,2024-05-07
1472215,9517269301,200011,Incineration,Paper,2023-09-30
7763679,5736737635,200013,Shredding,Metal,2024-05-06
4093665,1167059912,200027,Shredding,Leather,2023-09-28
7108330,9265431896,200008,Shredding,Paper,2023-03-28
6715115,5106131612,200015,Shredding,Leather,2023-11-26
2914031,7408503422,200020,Shredding,Paper,2024-03-30
5404405,3518840768,200013,Incineration,Synthetic,2024-03-06
8419064,2828530652,200027,Repurposing,Metal,2024-12-28
7632634,9902406791,200020,Donation,Synthetic,2024-01-07
1079036,9707059470,200020,Shredding,Leather,2024-06-11
4749077,5575150960,200006,Donation,Synthetic,2024-07-23
2914073,6034174705,200026,Incineration,Leather,2023-05-27
9074461,2932537777,200015,Donation,Metal,2023-03-27
2520863,4882341984,200011,Donation,Metal,2023-01-28
3307307,7782345767,200006,Shredding,Leather,2024-04-18
1472299,6373946108,200013,Burial,Leather,2023-06-22
2389826,2196579630,200008,Shredding,Leather,2023-05-29
3700556,7749238239,200006,Repurposing,Metal,2023-04-28
8550221,6997324242,200027,Incineration,Paper,2024-09-17
6846289,3378316219,200011,Recycling,Synthetic,2024-01-17
4355927,4428486570,200011,Incineration,Metal,2024-08-03
5928795,2281435722,200011,Shredding,Leather,2023-03-20
3045224,4728069323,200008,Shredding,Synthetic,2023-09-20
3700601,2665365164,200015,Repurposing,Synthetic,2023-04-03
1996666,3380904616,200027,Donation,Paper,2023-07-26
2389884,4306275086,200027,Burial,Paper,2024-12-23
1079178,7414757351,200015,Donation,Paper,2023-03-24
1079204,3801285146,200011,Donation,Leather,2023-06-14
5535668,1343133300,200020,Incineration,Synthetic,2024-02-01
5404596,7932837116,200010,Repurposing,Leather,2023-01-26
8419260,2617242238,200006,Recycling,Leather,2024-07-16
5404615,1789593343,200006,Incineration,Leather,2023-08-19
5142473,5772187342,200013,Recycling,Metal,2024-10-29
7108553,7022554337,200013,Repurposing,Paper,2024-12-23
4618195,8490768164,200010,Repurposing,Paper,2024-10-24
9730017,6899811073,200011,Donation,Paper,2023-12-30
1865702,8747754149,200013,Burial,Metal,2024-02-16
8288241,4937504543,200006,Shredding,Paper,2024-09-24
6977560,4505096328,200026,Recycling,Synthetic,2023-05-14
4356128,3773578490,200027,Burial,Metal,2023-06-28
4487218,6118624255,200013,Incineration,Synthetic,2023-07-30
7895092,2160503798,200013,Burial,Synthetic,2024-12-06
3045435,8200079598,200020,Burial,Metal,2024-01-07
5929039,6925821228,200010,Shredding,Metal,2023-07-11
1079375,6017729157,200013,Repurposing,Paper,2024-04-08
4487250,4130105272,200026,Recycling,Metal,2023-07-07
5011544,2162974171,200020,Shredding,Metal,2024-04-04
9467994,7436123997,200027,Incineration,Paper,2023-02-27
5142624,6773585711,200011,Recycling,Paper,2024-12-06
2390114,5503720370,200006,Burial,Synthetic,2023-03-21
2259043,7932694756,200026,Burial,Paper,2024-07-12
4094051,1821022278,200011,Incineration,Synthetic,2024-03-09
1734759,8802930473,200006,Recycling,Leather,2023-09-04
5535862,7755454007,200010,Recycling,Leather,2024-04-11
3438714,1944187370,200010,Recycling,Paper,2024-04-24
4880513,1935942393,200008,Burial,Metal,2024-01-08
1210498,8293751598,200008,Shredding,Synthetic,2024-12-24
2652295,9802943077,200006,Donation,Paper,2023-04-26
9992328,2853214541,200008,Burial,Metal,2023-04-07
8026263,7785030970,200027,Shredding,Paper,2023-04-22
5798045,5130906770,200013,Incineration,Metal,2024-07-05
8026273,6374946651,200008,Repurposing,Metal,2024-11-21
1341614,1931464791,200011,Repurposing,Paper,2024-04-14
8812724,7131710969,200027,Shredding,Leather,2025-01-06
3963069,3065158581,200013,Repurposing,Leather,2023-03-13
1210557,7255764532,200013,Incineration,Leather,2024-12-25
3700927,6780595647,200008,Shredding,Paper,2023-02-11
5535948,1642070470,200027,Repurposing,Paper,2024-07-31
1079502,7744174788,200026,Shredding,Leather,2024-08-24
8157395,5335534837,200015,Repurposing,Metal,2023-01-30
6715619,6408909682,200013,Burial,Metal,2023-03-26
8550628,6885304037,200010,Incineration,Metal,2024-12-17
3176677,9309867714,200026,Incineration,Synthetic,2024-07-06
5273834,7927190934,200026,Incineration,Paper,2024-10-03
7108847,3659399979,200026,Repurposing,Paper,2024-02-03
1079546,6970887162,200027,Repurposing,Paper,2023-11-10
2521355,2296371493,200026,Burial,Paper,2023-12-16
6584590,1855392502,200010,Recycling,Paper,2024-06-14
6715667,2319569047,200008,Repurposing,Metal,2023-02-26
1079572,2961801381,200015,Recycling,Paper,2024-03-30
3045658,8596916261,200027,Recycling,Paper,2023-12-20
8026400,8945387954,200010,Recycling,Paper,2023-02-04
3438882,3838852520,200027,Donation,Leather,2024-06-05
9599277,7858111968,200026,Recycling,Synthetic,2023-01-29
2128175,8442201124,200010,Repurposing,Synthetic,2024-08-13
7502131,7732397151,200026,Shredding,Leather,2023-10-07
5929271,1434999391,200013,Shredding,Metal,2023-02-21
8550718,4122425030,200008,Incineration,Metal,2023-10-09
5404996,8811895441,200015,Burial,Synthetic,2024-05-02
9992520,8113392970,200006,Recycling,Metal,2024-11-19
1997129,7620531024,200027,Incineration,Paper,2025-01-16
2914652,3786885502,200020,Burial,Paper,2023-09-02
8419678,9938963967,200013,Incineration,Leather,2023-12-19
5536098,4328627606,200011,Recycling,Leather,2024-01-27
1866087,2883648832,200008,Donation,Paper,2025-01-09
1603962,6883469805,200010,Recycling,Synthetic,2024-07-29
9337215,5900481993,200027,Repurposing,Metal,2023-03-16
4618630,7377566317,200011,Burial,Leather,2023-06-12
6715799,3128052967,200020,Donation,Synthetic,2024-05-04
7502233,5014273539,200013,Burial,Metal,2023-01-26
6060444,2824029390,200011,Recycling,Metal,2023-12-23
6060449,8216953340,200010,Incineration,Leather,2024-06-14
