ID,Workstation,DeskNumber,Floor
25961,Workstation-75,Desk-117,5
25964,Workstation-65,Desk-51,4
25965,Workstation-33,Desk-62,2
25966,Workstation-49,Desk-110,1
25969,Workstation-69,Desk-76,2
25973,Workstation-88,Desk-138,5
25974,Workstation-40,Desk-19,2
25976,Workstation-43,Desk-118,1
25977,Workstation-82,Desk-89,1
25979,Workstation-93,Desk-121,1
25985,Workstation-52,Desk-103,3
25986,Workstation-15,Desk-63,5
25987,Workstation-69,Desk-15,3
25990,Workstation-18,Desk-18,5
25991,Workstation-44,Desk-10,2
25992,Workstation-37,Desk-33,3
25995,Workstation-78,Desk-11,1
25997,Workstation-48,Desk-4,3
26002,Workstation-22,Desk-40,3
26004,Workstation-68,Desk-87,5
26017,Workstation-27,Desk-149,5
26023,Workstation-80,Desk-82,4
26024,Workstation-38,Desk-130,4
26033,Workstation-66,Desk-33,5
26035,Workstation-91,Desk-23,3
26037,Workstation-17,Desk-143,2
26045,Workstation-82,Desk-40,5
26046,Workstation-30,Desk-60,2
26053,Workstation-4,Desk-49,4
26057,Workstation-90,Desk-94,4
26058,Workstation-68,Desk-38,4
26064,Workstation-17,Desk-26,1
26069,Workstation-50,Desk-12,2
26073,Workstation-14,Desk-129,4
26077,Workstation-87,Desk-127,5
26081,Workstation-21,Desk-29,5
26084,Workstation-58,Desk-23,3
26085,Workstation-63,Desk-47,4
26090,Workstation-75,Desk-118,4
26093,Workstation-98,Desk-38,4
26101,Workstation-54,Desk-140,1
26112,Workstation-72,Desk-143,3
26114,Workstation-8,Desk-99,5
26116,Workstation-68,Desk-41,1
26119,Workstation-24,Desk-116,2
26120,Workstation-81,Desk-124,5
26136,Workstation-25,Desk-122,4
26138,Workstation-63,Desk-4,1
26139,Workstation-39,Desk-49,1
26140,Workstation-13,Desk-75,1
26146,Workstation-20,Desk-15,4
26155,Workstation-55,Desk-8,5
26157,Workstation-84,Desk-60,1
26170,Workstation-7,Desk-94,4
26175,Workstation-20,Desk-46,3
26178,Workstation-56,Desk-125,3
26182,Workstation-65,Desk-83,2
26184,Workstation-70,Desk-69,1
26186,Workstation-51,Desk-58,2
26188,Workstation-91,Desk-113,5
26190,Workstation-36,Desk-55,3
26191,Workstation-98,Desk-9,2
26197,Workstation-90,Desk-121,2
26205,Workstation-57,Desk-68,3
26210,Workstation-83,Desk-10,1
26212,Workstation-53,Desk-44,3
26214,Workstation-90,Desk-145,3
26221,Workstation-3,Desk-71,3
26230,Workstation-58,Desk-97,5
26232,Workstation-4,Desk-136,3
26233,Workstation-79,Desk-64,3
26236,Workstation-36,Desk-86,1
26243,Workstation-99,Desk-135,3
26247,Workstation-45,Desk-134,3
26255,Workstation-84,Desk-38,1
26257,Workstation-90,Desk-78,5
26260,Workstation-38,Desk-56,4
26265,Workstation-48,Desk-24,5
26266,Workstation-23,Desk-124,1
26270,Workstation-1,Desk-95,2
26274,Workstation-9,Desk-150,2
26275,Workstation-69,Desk-53,2
26276,Workstation-94,Desk-146,1
26277,Workstation-12,Desk-29,4
26295,Workstation-25,Desk-28,4
26297,Workstation-62,Desk-15,2
26299,Workstation-54,Desk-34,5
26307,Workstation-50,Desk-111,5
26308,Workstation-18,Desk-126,3
26321,Workstation-50,Desk-25,5
26323,Workstation-6,Desk-97,3
26329,Workstation-48,Desk-95,1
26330,Workstation-4,Desk-134,2
26335,Workstation-18,Desk-42,2
26341,Workstation-41,Desk-103,2
26344,Workstation-80,Desk-150,3
26350,Workstation-27,Desk-93,4
26352,Workstation-73,Desk-124,4
26354,Workstation-84,Desk-10,5
26360,Workstation-94,Desk-126,3
26363,Workstation-14,Desk-77,2
26377,Workstation-35,Desk-12,2
26382,Workstation-6,Desk-33,2
26383,Workstation-57,Desk-83,3
26390,Workstation-42,Desk-64,4
26392,Workstation-70,Desk-7,2
26400,Workstation-3,Desk-22,3
26404,Workstation-100,Desk-74,3
26405,Workstation-64,Desk-114,2
26413,Workstation-32,Desk-70,3
26416,Workstation-97,Desk-149,2
26418,Workstation-18,Desk-109,1
26420,Workstation-41,Desk-5,2
26423,Workstation-78,Desk-104,5
26425,Workstation-26,Desk-46,5
26431,Workstation-28,Desk-138,3
26434,Workstation-60,Desk-130,2
26438,Workstation-42,Desk-121,4
26443,Workstation-94,Desk-11,1
26444,Workstation-92,Desk-87,3
26447,Workstation-69,Desk-18,1
26452,Workstation-59,Desk-124,4
26457,Workstation-33,Desk-19,3
26464,Workstation-18,Desk-49,5
26465,Workstation-44,Desk-150,4
26467,Workstation-57,Desk-15,4
26472,Workstation-64,Desk-61,3
26480,Workstation-11,Desk-17,3
26481,Workstation-21,Desk-112,3
26485,Workstation-49,Desk-113,5
26486,Workstation-46,Desk-70,3
26490,Workstation-83,Desk-49,3
26495,Workstation-86,Desk-35,2
26496,Workstation-43,Desk-33,1
26508,Workstation-31,Desk-78,3
26525,Workstation-51,Desk-84,1
26526,Workstation-94,Desk-26,1
26528,Workstation-80,Desk-142,5
26534,Workstation-67,Desk-70,2
26545,Workstation-57,Desk-106,2
26547,Workstation-66,Desk-26,1
26549,Workstation-61,Desk-47,2
26551,Workstation-28,Desk-87,5
26553,Workstation-34,Desk-108,4
26555,Workstation-44,Desk-140,3
26561,Workstation-9,Desk-92,5
26569,Workstation-48,Desk-140,2
26570,Workstation-12,Desk-92,5
26571,Workstation-77,Desk-110,1
26572,Workstation-39,Desk-45,2
26573,Workstation-21,Desk-116,4
26579,Workstation-14,Desk-52,4
26592,Workstation-4,Desk-116,3
26595,Workstation-13,Desk-8,4
26601,Workstation-51,Desk-147,3
26604,Workstation-4,Desk-16,1
26610,Workstation-21,Desk-93,3
26613,Workstation-67,Desk-97,5
26615,Workstation-30,Desk-51,3
26618,Workstation-43,Desk-35,2
26620,Workstation-36,Desk-7,1
26623,Workstation-17,Desk-89,2
26634,Workstation-99,Desk-78,2
26637,Workstation-14,Desk-2,1
26643,Workstation-92,Desk-4,4
26649,Workstation-61,Desk-5,1
26650,Workstation-14,Desk-31,5
26655,Workstation-54,Desk-131,5
26657,Workstation-36,Desk-127,4
26662,Workstation-48,Desk-53,4
26676,Workstation-59,Desk-114,5
26679,Workstation-65,Desk-131,5
26687,Workstation-40,Desk-35,4
26698,Workstation-1,Desk-15,3
26706,Workstation-71,Desk-117,1
26713,Workstation-5,Desk-1,2
26718,Workstation-54,Desk-31,5
26723,Workstation-93,Desk-11,5
26728,Workstation-90,Desk-12,2
26730,Workstation-71,Desk-50,2
26734,Workstation-56,Desk-139,2
26738,Workstation-59,Desk-35,3
26740,Workstation-91,Desk-78,2
26741,Workstation-67,Desk-74,4
26743,Workstation-32,Desk-90,3
26749,Workstation-81,Desk-105,1
26752,Workstation-94,Desk-2,1
26754,Workstation-27,Desk-73,4
26757,Workstation-96,Desk-19,2
26759,Workstation-67,Desk-93,3
26764,Workstation-91,Desk-141,1
26770,Workstation-10,Desk-87,1
26771,Workstation-96,Desk-67,1
26784,Workstation-88,Desk-29,2
26787,Workstation-61,Desk-40,2
26790,Workstation-14,Desk-1,5
26800,Workstation-79,Desk-6,3
26802,Workstation-14,Desk-62,5
26807,Workstation-24,Desk-64,3
26808,Workstation-100,Desk-77,4
26810,Workstation-34,Desk-121,4
26817,Workstation-8,Desk-53,2
26819,Workstation-87,Desk-24,5
26823,Workstation-62,Desk-68,4
26828,Workstation-27,Desk-33,4
26834,Workstation-52,Desk-146,3
26836,Workstation-61,Desk-141,1
26838,Workstation-71,Desk-102,3
26857,Workstation-32,Desk-61,3
26864,Workstation-7,Desk-20,1
26883,Workstation-64,Desk-20,1
26886,Workstation-89,Desk-122,2
26887,Workstation-5,Desk-9,2
26892,Workstation-14,Desk-65,3
26893,Workstation-16,Desk-33,2
26895,Workstation-100,Desk-59,5
26898,Workstation-83,Desk-30,2
26899,Workstation-8,Desk-149,2
26902,Workstation-22,Desk-48,5
26909,Workstation-37,Desk-53,4
26911,Workstation-19,Desk-97,5
26937,Workstation-46,Desk-76,1
26943,Workstation-74,Desk-139,3
26948,Workstation-42,Desk-83,2
26955,Workstation-97,Desk-10,2
26957,Workstation-38,Desk-107,1
26961,Workstation-39,Desk-101,3
26968,Workstation-95,Desk-83,4
26987,Workstation-35,Desk-89,1
26992,Workstation-44,Desk-34,4
26994,Workstation-87,Desk-83,2
26996,Workstation-14,Desk-93,2
26998,Workstation-59,Desk-118,2
27003,Workstation-93,Desk-82,3
27006,Workstation-55,Desk-82,3
27007,Workstation-19,Desk-27,3
27014,Workstation-92,Desk-36,5
27015,Workstation-31,Desk-133,1
27016,Workstation-11,Desk-126,4
27024,Workstation-25,Desk-52,5
27026,Workstation-98,Desk-95,5
27035,Workstation-28,Desk-135,1
27036,Workstation-65,Desk-1,2
27037,Workstation-58,Desk-91,4
27043,Workstation-82,Desk-7,5
27050,Workstation-80,Desk-86,5
27052,Workstation-100,Desk-96,5
27055,Workstation-33,Desk-122,2
27062,Workstation-29,Desk-88,4
27064,Workstation-85,Desk-26,2
27067,Workstation-67,Desk-30,3
27071,Workstation-67,Desk-142,1
27077,Workstation-17,Desk-18,4
27079,Workstation-16,Desk-44,4
27086,Workstation-14,Desk-74,4
27091,Workstation-29,Desk-13,1
27107,Workstation-93,Desk-29,3
27117,Workstation-69,Desk-131,2
27123,Workstation-5,Desk-32,4
27127,Workstation-79,Desk-36,5
27128,Workstation-42,Desk-139,4
27130,Workstation-86,Desk-103,1
27138,Workstation-94,Desk-140,2
27142,Workstation-38,Desk-123,2
27145,Workstation-49,Desk-125,5
27146,Workstation-81,Desk-130,3
27147,Workstation-13,Desk-71,1
27150,Workstation-82,Desk-121,2
27158,Workstation-75,Desk-75,1
27163,Workstation-42,Desk-38,4
27167,Workstation-41,Desk-7,2
27169,Workstation-43,Desk-62,4
27174,Workstation-93,Desk-103,1
27182,Workstation-81,Desk-115,1
27186,Workstation-96,Desk-58,3
27187,Workstation-34,Desk-39,4
27188,Workstation-96,Desk-31,2
27195,Workstation-4,Desk-107,4
27196,Workstation-56,Desk-144,1
27203,Workstation-39,Desk-113,5
27212,Workstation-48,Desk-71,3
27215,Workstation-50,Desk-87,5
27227,Workstation-59,Desk-95,4
27237,Workstation-73,Desk-13,3
27240,Workstation-36,Desk-92,2
27244,Workstation-97,Desk-106,3
27246,Workstation-90,Desk-17,4
27247,Workstation-5,Desk-2,5
27248,Workstation-11,Desk-31,1
27252,Workstation-40,Desk-110,2
27255,Workstation-67,Desk-2,3
27270,Workstation-41,Desk-45,3
27279,Workstation-98,Desk-71,3
27286,Workstation-56,Desk-112,2
27291,Workstation-94,Desk-47,1
27295,Workstation-99,Desk-109,5
27296,Workstation-69,Desk-66,5
27304,Workstation-27,Desk-30,2
27309,Workstation-56,Desk-14,3
27311,Workstation-76,Desk-54,5
27321,Workstation-67,Desk-145,5
27322,Workstation-52,Desk-89,4
27324,Workstation-94,Desk-90,2
27327,Workstation-55,Desk-45,4
27328,Workstation-16,Desk-149,3
27329,Workstation-86,Desk-119,5
27349,Workstation-55,Desk-29,5
27354,Workstation-18,Desk-127,2
27363,Workstation-74,Desk-46,2
27369,Workstation-32,Desk-129,3
27370,Workstation-4,Desk-66,4
27383,Workstation-66,Desk-56,3
27386,Workstation-73,Desk-146,1
27392,Workstation-27,Desk-4,1
27405,Workstation-43,Desk-132,5
27416,Workstation-31,Desk-97,3
27427,Workstation-49,Desk-64,1
27437,Workstation-97,Desk-67,1
27439,Workstation-48,Desk-144,1
27447,Workstation-32,Desk-53,5
27448,Workstation-52,Desk-130,5
27450,Workstation-52,Desk-73,4
27457,Workstation-82,Desk-6,4
27458,Workstation-59,Desk-25,5
27461,Workstation-58,Desk-143,2
27463,Workstation-16,Desk-104,3
27465,Workstation-40,Desk-104,5
27475,Workstation-79,Desk-13,3
27493,Workstation-86,Desk-78,3
27501,Workstation-19,Desk-83,2
27502,Workstation-11,Desk-65,5
27509,Workstation-27,Desk-16,1
27512,Workstation-54,Desk-55,4
27516,Workstation-88,Desk-30,2
27524,Workstation-33,Desk-109,4
27527,Workstation-8,Desk-9,5
27534,Workstation-89,Desk-99,3
27539,Workstation-53,Desk-96,1
27556,Workstation-53,Desk-91,2
27557,Workstation-62,Desk-143,1
27559,Workstation-13,Desk-70,2
27562,Workstation-56,Desk-144,3
27563,Workstation-90,Desk-97,2
27566,Workstation-75,Desk-31,1
27568,Workstation-88,Desk-100,1
27570,Workstation-37,Desk-131,1
27571,Workstation-30,Desk-16,2
27572,Workstation-99,Desk-135,1
27576,Workstation-83,Desk-12,3
27584,Workstation-50,Desk-144,3
27586,Workstation-82,Desk-73,5
27607,Workstation-51,Desk-128,1
27617,Workstation-45,Desk-144,5
27620,Workstation-93,Desk-12,3
27622,Workstation-16,Desk-15,2
27626,Workstation-69,Desk-101,4
27629,Workstation-52,Desk-59,3
27639,Workstation-52,Desk-99,4
27649,Workstation-64,Desk-73,3
27652,Workstation-11,Desk-123,4
27653,Workstation-58,Desk-143,5
27656,Workstation-61,Desk-143,1
27668,Workstation-27,Desk-109,4
27673,Workstation-19,Desk-47,3
27685,Workstation-82,Desk-62,5
27690,Workstation-67,Desk-104,4
27691,Workstation-72,Desk-63,3
27714,Workstation-57,Desk-115,3
27718,Workstation-11,Desk-77,2
27734,Workstation-29,Desk-139,1
27738,Workstation-74,Desk-124,1
27742,Workstation-55,Desk-76,5
27744,Workstation-73,Desk-136,2
27750,Workstation-53,Desk-65,5
27754,Workstation-1,Desk-1,2
27759,Workstation-72,Desk-57,5
27763,Workstation-22,Desk-116,4
27765,Workstation-13,Desk-27,4
27769,Workstation-22,Desk-3,5
27772,Workstation-77,Desk-106,2
27778,Workstation-21,Desk-96,2
27781,Workstation-47,Desk-25,2
27784,Workstation-89,Desk-101,5
27798,Workstation-98,Desk-31,5
27801,Workstation-73,Desk-88,3
27802,Workstation-95,Desk-97,3
27803,Workstation-60,Desk-47,5
27814,Workstation-9,Desk-28,5
27816,Workstation-28,Desk-108,5
27818,Workstation-3,Desk-66,1
27826,Workstation-19,Desk-113,3
27827,Workstation-3,Desk-103,3
27830,Workstation-36,Desk-148,4
27832,Workstation-69,Desk-1,3
27834,Workstation-64,Desk-69,5
27846,Workstation-1,Desk-87,5
27849,Workstation-88,Desk-73,1
27852,Workstation-95,Desk-20,3
27872,Workstation-10,Desk-51,5
27877,Workstation-52,Desk-6,5
27885,Workstation-70,Desk-67,3
27889,Workstation-62,Desk-109,4
27892,Workstation-70,Desk-123,2
27893,Workstation-93,Desk-120,2
27895,Workstation-6,Desk-100,3
27897,Workstation-77,Desk-43,2
27900,Workstation-53,Desk-124,1
27902,Workstation-53,Desk-7,5
27903,Workstation-59,Desk-113,5
27907,Workstation-75,Desk-68,3
27909,Workstation-92,Desk-53,1
27910,Workstation-6,Desk-119,4
27915,Workstation-95,Desk-105,3
27921,Workstation-27,Desk-140,5
27923,Workstation-16,Desk-134,1
27925,Workstation-82,Desk-8,4
27934,Workstation-29,Desk-101,3
27935,Workstation-86,Desk-80,1
27943,Workstation-67,Desk-144,4
27946,Workstation-21,Desk-6,5
27958,Workstation-5,Desk-64,1
27963,Workstation-6,Desk-70,3
27964,Workstation-60,Desk-82,3
27970,Workstation-2,Desk-145,1
27977,Workstation-97,Desk-16,3
27984,Workstation-53,Desk-54,3
27987,Workstation-92,Desk-57,1
27995,Workstation-30,Desk-53,4
27998,Workstation-51,Desk-39,4
28004,Workstation-68,Desk-36,1
28019,Workstation-28,Desk-58,5
28027,Workstation-2,Desk-150,3
28028,Workstation-54,Desk-112,2
28034,Workstation-30,Desk-119,4
28038,Workstation-71,Desk-134,3
28044,Workstation-37,Desk-150,2
28047,Workstation-69,Desk-81,1
28056,Workstation-57,Desk-52,5
28058,Workstation-18,Desk-106,1
28064,Workstation-8,Desk-53,5
28081,Workstation-12,Desk-102,4
28083,Workstation-59,Desk-58,1
28084,Workstation-56,Desk-122,4
28091,Workstation-57,Desk-142,3
28095,Workstation-85,Desk-148,2
28101,Workstation-82,Desk-137,4
28121,Workstation-23,Desk-29,5
28128,Workstation-40,Desk-57,5
28130,Workstation-95,Desk-101,4
28135,Workstation-33,Desk-52,1
28143,Workstation-80,Desk-68,3
28147,Workstation-75,Desk-76,4
28164,Workstation-77,Desk-5,3
28167,Workstation-30,Desk-49,3
28170,Workstation-38,Desk-133,4
28175,Workstation-39,Desk-93,5
28177,Workstation-86,Desk-73,2
28183,Workstation-95,Desk-76,3
28184,Workstation-28,Desk-65,5
28186,Workstation-93,Desk-134,4
28192,Workstation-88,Desk-76,3
28197,Workstation-41,Desk-6,3
28218,Workstation-9,Desk-1,5
28220,Workstation-30,Desk-70,4
28221,Workstation-98,Desk-10,3
28222,Workstation-44,Desk-125,2
28223,Workstation-22,Desk-93,5
28235,Workstation-57,Desk-94,3
28243,Workstation-68,Desk-74,4
28245,Workstation-22,Desk-106,3
28247,Workstation-93,Desk-3,2
28251,Workstation-42,Desk-95,3
28254,Workstation-88,Desk-37,2
28259,Workstation-55,Desk-35,4
28260,Workstation-86,Desk-2,3
28262,Workstation-86,Desk-131,1
28272,Workstation-95,Desk-37,4
28273,Workstation-75,Desk-57,5
28274,Workstation-17,Desk-71,2
28275,Workstation-13,Desk-22,3
28281,Workstation-50,Desk-124,3
28284,Workstation-86,Desk-111,1
28286,Workstation-90,Desk-41,5
28297,Workstation-94,Desk-119,1
28302,Workstation-55,Desk-35,2
28305,Workstation-1,Desk-73,5
28308,Workstation-68,Desk-7,4
28316,Workstation-88,Desk-13,3
28321,Workstation-27,Desk-61,1
28327,Workstation-34,Desk-62,4
28328,Workstation-8,Desk-104,1
28333,Workstation-17,Desk-108,5
28337,Workstation-69,Desk-16,1
28341,Workstation-14,Desk-133,5
28350,Workstation-11,Desk-94,4
28354,Workstation-12,Desk-18,1
28357,Workstation-96,Desk-116,3
28360,Workstation-48,Desk-74,4
28364,Workstation-43,Desk-23,3
28371,Workstation-21,Desk-102,3
28379,Workstation-37,Desk-1,5
28385,Workstation-66,Desk-141,5
28386,Workstation-17,Desk-30,5
28388,Workstation-91,Desk-135,1
28389,Workstation-71,Desk-144,4
28390,Workstation-74,Desk-68,5
28391,Workstation-87,Desk-18,3
28392,Workstation-16,Desk-60,4
28399,Workstation-3,Desk-45,5
28402,Workstation-87,Desk-126,5
28404,Workstation-11,Desk-147,4
28407,Workstation-57,Desk-25,1
28408,Workstation-84,Desk-23,3
28411,Workstation-88,Desk-50,4
28413,Workstation-91,Desk-41,2
28418,Workstation-92,Desk-128,5
28419,Workstation-51,Desk-88,3
28426,Workstation-99,Desk-72,5
28431,Workstation-28,Desk-93,2
28432,Workstation-5,Desk-107,3
28435,Workstation-64,Desk-123,2
28437,Workstation-100,Desk-26,2
28449,Workstation-37,Desk-133,2
28465,Workstation-93,Desk-80,4
28469,Workstation-6,Desk-91,4
28470,Workstation-69,Desk-35,4
28472,Workstation-21,Desk-91,1
28476,Workstation-16,Desk-7,3
28483,Workstation-6,Desk-112,3
28485,Workstation-89,Desk-117,1
28489,Workstation-63,Desk-115,3
28490,Workstation-80,Desk-136,2
28493,Workstation-54,Desk-119,2
28496,Workstation-88,Desk-92,5
28500,Workstation-78,Desk-138,3
28506,Workstation-86,Desk-32,2
28509,Workstation-32,Desk-115,3
28513,Workstation-86,Desk-123,5
28517,Workstation-51,Desk-57,3
28519,Workstation-61,Desk-19,3
28523,Workstation-78,Desk-142,2
28542,Workstation-40,Desk-29,4
28543,Workstation-20,Desk-65,4
28544,Workstation-92,Desk-45,3
28551,Workstation-39,Desk-119,5
28561,Workstation-1,Desk-12,2
28562,Workstation-90,Desk-23,2
28574,Workstation-23,Desk-52,4
28575,Workstation-66,Desk-113,3
28577,Workstation-31,Desk-139,3
28586,Workstation-85,Desk-75,3
28590,Workstation-76,Desk-8,3
28593,Workstation-49,Desk-127,3
28594,Workstation-85,Desk-68,2
28595,Workstation-84,Desk-65,3
28599,Workstation-49,Desk-13,5
28601,Workstation-54,Desk-10,5
28605,Workstation-37,Desk-103,2
28606,Workstation-30,Desk-63,2
28611,Workstation-67,Desk-113,1
28613,Workstation-20,Desk-108,2
28614,Workstation-51,Desk-27,1
28617,Workstation-97,Desk-78,3
28622,Workstation-25,Desk-96,5
28624,Workstation-28,Desk-131,1
28626,Workstation-58,Desk-120,1
28629,Workstation-18,Desk-93,5
28641,Workstation-59,Desk-133,1
28645,Workstation-9,Desk-103,3
28646,Workstation-97,Desk-124,3
28649,Workstation-100,Desk-68,1
28658,Workstation-2,Desk-5,4
28661,Workstation-25,Desk-58,4
28662,Workstation-20,Desk-36,1
28664,Workstation-21,Desk-62,1
28666,Workstation-33,Desk-21,4
28667,Workstation-60,Desk-81,3
28668,Workstation-76,Desk-126,3
28678,Workstation-38,Desk-20,1
28685,Workstation-35,Desk-87,1
28696,Workstation-86,Desk-11,3
28711,Workstation-41,Desk-147,4
28716,Workstation-87,Desk-20,3
28721,Workstation-46,Desk-87,3
28735,Workstation-22,Desk-110,1
28743,Workstation-50,Desk-79,1
28754,Workstation-29,Desk-150,2
28758,Workstation-48,Desk-130,2
28772,Workstation-23,Desk-2,4
28775,Workstation-63,Desk-122,5
28784,Workstation-53,Desk-39,3
28786,Workstation-5,Desk-105,2
28796,Workstation-4,Desk-93,5
28810,Workstation-89,Desk-134,2
28811,Workstation-66,Desk-116,2
28818,Workstation-39,Desk-100,5
28819,Workstation-33,Desk-10,2
28822,Workstation-19,Desk-85,5
28823,Workstation-35,Desk-98,4
28833,Workstation-67,Desk-68,4
28839,Workstation-35,Desk-64,5
28840,Workstation-55,Desk-112,3
28845,Workstation-5,Desk-114,2
28864,Workstation-24,Desk-124,2
28871,Workstation-44,Desk-110,2
28883,Workstation-39,Desk-144,2
28884,Workstation-74,Desk-99,1
28896,Workstation-24,Desk-49,2
28901,Workstation-41,Desk-82,5
28914,Workstation-58,Desk-116,2
28916,Workstation-88,Desk-37,1
28919,Workstation-69,Desk-150,1
28922,Workstation-51,Desk-62,3
28927,Workstation-4,Desk-133,1
28932,Workstation-58,Desk-99,2
28940,Workstation-42,Desk-21,4
28942,Workstation-45,Desk-135,2
28945,Workstation-38,Desk-136,5
28952,Workstation-71,Desk-14,3
28954,Workstation-37,Desk-2,1
28963,Workstation-26,Desk-107,1
28965,Workstation-24,Desk-72,1
28974,Workstation-22,Desk-69,1
28975,Workstation-19,Desk-45,4
28977,Workstation-36,Desk-89,3
28980,Workstation-11,Desk-135,1
28982,Workstation-9,Desk-24,4
28989,Workstation-62,Desk-26,5
28991,Workstation-100,Desk-13,4
28996,Workstation-36,Desk-90,5
28999,Workstation-76,Desk-3,1
29001,Workstation-51,Desk-125,4
29006,Workstation-98,Desk-26,5
29014,Workstation-80,Desk-89,3
29023,Workstation-30,Desk-83,3
29026,Workstation-100,Desk-96,4
29028,Workstation-38,Desk-145,1
29029,Workstation-33,Desk-121,3
29031,Workstation-91,Desk-47,1
29039,Workstation-82,Desk-98,3
29040,Workstation-61,Desk-136,4
29044,Workstation-79,Desk-48,3
29047,Workstation-73,Desk-75,4
29052,Workstation-1,Desk-113,2
29054,Workstation-1,Desk-108,5
29056,Workstation-79,Desk-74,4
29060,Workstation-81,Desk-132,3
29062,Workstation-4,Desk-102,2
29064,Workstation-81,Desk-95,4
29066,Workstation-26,Desk-39,1
29069,Workstation-13,Desk-78,4
29079,Workstation-37,Desk-128,5
29082,Workstation-81,Desk-57,5
29084,Workstation-70,Desk-63,5
29099,Workstation-32,Desk-98,4
29103,Workstation-38,Desk-95,3
29111,Workstation-80,Desk-112,5
29112,Workstation-40,Desk-52,3
29120,Workstation-35,Desk-129,3
29126,Workstation-44,Desk-25,1
29129,Workstation-62,Desk-89,4
29134,Workstation-65,Desk-128,2
29143,Workstation-81,Desk-18,5
29145,Workstation-26,Desk-106,4
29159,Workstation-77,Desk-99,4
29161,Workstation-33,Desk-106,3
29165,Workstation-18,Desk-117,5
29167,Workstation-78,Desk-132,3
