MarketerID,Platform,Username,FollowerCount,TargetAudience
45180,x,user_8871,27018,Fitness Buffs
45181,x,user_8872,11504,Fashion Lovers
45183,pinterest,user_8873,36350,Business Professionals
45188,facebook,user_8874,15221,Fashion Lovers
45189,x,user_8875,14185,Foodies
45194,linkedin,user_8876,17395,Fashion Lovers
45197,linkedin,user_8877,13035,Fashion Lovers
45201,pinterest,user_8878,33482,Fitness Buffs
45205,instagram,user_8879,28714,Gen Z
45206,linkedin,user_8880,40041,Foodies
45209,pinterest,user_8881,10154,Gen Z
45218,instagram,user_8882,12424,News Readers
45224,pinterest,user_8883,36216,Fashion Lovers
45225,pinterest,user_8884,43022,Teenagers
45231,linkedin,user_8885,43727,Tech Enthusiasts
45234,facebook,user_8886,16025,News Readers
45235,linkedin,user_8887,28527,Business Professionals
45240,x,user_8888,39418,Health Enthusiasts
45247,pinterest,user_8889,17560,Gen Z
45252,facebook,user_8890,42599,Health Enthusiasts
45253,linkedin,user_8891,25424,Teenagers
45256,facebook,user_8892,18343,Foodies
45257,instagram,user_8893,2246,Gen Z
45259,instagram,user_8894,30488,Health Enthusiasts
45260,pinterest,user_8895,11927,Fitness Buffs
45265,instagram,user_8896,4122,News Readers
45271,instagram,user_8897,22163,Fitness Buffs
45272,x,user_8898,18669,Tech Enthusiasts
45274,instagram,user_8899,38142,News Readers
45281,instagram,user_8900,47887,Tech Enthusiasts
45282,x,user_8901,12207,Fitness Buffs
45284,x,user_8902,41275,Tech Enthusiasts
45287,linkedin,user_8903,24299,Fashion Lovers
45298,linkedin,user_8904,13845,News Readers
45300,x,user_8905,45895,Gen Z
45302,linkedin,user_8906,22954,News Readers
45305,linkedin,user_8907,41609,Business Professionals
45312,facebook,user_8908,15551,Gen Z
45313,pinterest,user_8909,47765,Foodies
45314,pinterest,user_8910,48838,Foodies
45318,linkedin,user_8911,9082,Fashion Lovers
45320,instagram,user_8912,12969,Foodies
45330,linkedin,user_8913,25775,Health Enthusiasts
45334,linkedin,user_8914,47136,Tech Enthusiasts
45347,facebook,user_8915,6941,Tech Enthusiasts
45348,instagram,user_8916,48480,Fashion Lovers
45349,pinterest,user_8917,26308,Fashion Lovers
45350,x,user_8918,30920,Fashion Lovers
45353,instagram,user_8919,21791,Health Enthusiasts
45359,instagram,user_8920,19382,News Readers
45366,instagram,user_8921,25293,Tech Enthusiasts
45371,pinterest,user_8922,45099,Business Professionals
45372,facebook,user_8923,31658,Fitness Buffs
45379,pinterest,user_8924,28385,Fitness Buffs
45387,facebook,user_8925,24340,Gen Z
45392,pinterest,user_8926,45062,Fashion Lovers
45424,x,user_8927,33710,Fashion Lovers
45427,facebook,user_8928,15457,Teenagers
45428,pinterest,user_8929,44244,Tech Enthusiasts
45429,facebook,user_8930,15829,Teenagers
45445,facebook,user_8931,28682,Foodies
45451,instagram,user_8932,2380,Tech Enthusiasts
45454,pinterest,user_8933,14495,Fashion Lovers
45469,facebook,user_8934,44225,Health Enthusiasts
45470,x,user_8935,8371,Fitness Buffs
45471,x,user_8936,39057,Gen Z
45481,instagram,user_8937,37248,Fashion Lovers
45482,instagram,user_8938,33448,News Readers
45484,x,user_8939,45799,Tech Enthusiasts
45487,x,user_8940,15394,Tech Enthusiasts
45490,pinterest,user_8941,42170,Teenagers
45491,facebook,user_8942,47191,Foodies
45496,x,user_8943,22834,Foodies
45497,linkedin,user_8944,22348,Fitness Buffs
45502,linkedin,user_8945,2157,Fashion Lovers
45504,linkedin,user_8946,24479,Business Professionals
45515,linkedin,user_8947,14653,Gen Z
45520,facebook,user_8948,26265,Business Professionals
45527,linkedin,user_8949,41242,Fitness Buffs
45536,linkedin,user_8950,11353,Gen Z
45539,instagram,user_8951,24490,Gen Z
45546,instagram,user_8952,21043,Teenagers
45556,facebook,user_8953,7369,Health Enthusiasts
45557,facebook,user_8954,25839,Teenagers
45560,instagram,user_8955,24041,Fitness Buffs
45563,instagram,user_8956,45627,Fashion Lovers
45568,linkedin,user_8957,28018,Fashion Lovers
45575,linkedin,user_8958,15065,Health Enthusiasts
45603,x,user_8959,13110,Business Professionals
45609,pinterest,user_8960,49196,Teenagers
45610,linkedin,user_8961,6940,Fashion Lovers
45613,x,user_8962,26295,Foodies
45620,x,user_8963,19154,Foodies
45624,instagram,user_8964,29791,Business Professionals
45628,linkedin,user_8965,24622,Foodies
45632,linkedin,user_8966,47943,News Readers
45634,x,user_8967,33524,Business Professionals
45651,pinterest,user_8968,44167,Fitness Buffs
45667,instagram,user_8969,26755,News Readers
45669,instagram,user_8970,17683,Foodies
45670,linkedin,user_8971,10910,News Readers
45675,pinterest,user_8972,7801,Fashion Lovers
45679,facebook,user_8973,9661,Teenagers
45680,pinterest,user_8974,31302,Fashion Lovers
45692,x,user_8975,41156,Fitness Buffs
45693,linkedin,user_8976,13253,Fitness Buffs
45706,pinterest,user_8977,38151,Business Professionals
45708,x,user_8978,32289,Business Professionals
45711,facebook,user_8979,10682,Tech Enthusiasts
45715,instagram,user_8980,48431,Health Enthusiasts
45719,pinterest,user_8981,19750,News Readers
45722,instagram,user_8982,1635,Tech Enthusiasts
45723,x,user_8983,2889,Fashion Lovers
45735,linkedin,user_8984,13207,News Readers
45741,pinterest,user_8985,16248,Tech Enthusiasts
45747,x,user_8986,29600,Gen Z
45748,instagram,user_8987,23115,Gen Z
45749,instagram,user_8988,34965,Health Enthusiasts
45753,pinterest,user_8989,13914,Fitness Buffs
45754,x,user_8990,27785,Gen Z
45757,pinterest,user_8991,8500,Health Enthusiasts
45758,instagram,user_8992,47248,Fashion Lovers
45759,x,user_8993,8780,Foodies
45764,facebook,user_8994,48315,News Readers
45772,pinterest,user_8995,33673,Foodies
45774,facebook,user_8996,10032,News Readers
45775,pinterest,user_8997,42384,Foodies
45777,facebook,user_8998,18080,Gen Z
45778,x,user_8999,23517,Gen Z
45780,instagram,user_9000,5592,Teenagers
45785,linkedin,user_9001,25147,Business Professionals
45787,linkedin,user_9002,26799,Fashion Lovers
45791,linkedin,user_9003,31807,Business Professionals
45792,linkedin,user_9004,35418,News Readers
45794,instagram,user_9005,6202,Teenagers
45796,pinterest,user_9006,34183,Health Enthusiasts
45798,linkedin,user_9007,48000,Health Enthusiasts
45803,instagram,user_9008,39030,Tech Enthusiasts
45810,linkedin,user_9009,40291,News Readers
45813,pinterest,user_9010,26439,News Readers
45817,linkedin,user_9011,13693,Gen Z
45821,x,user_9012,11802,Business Professionals
45823,instagram,user_9013,39005,Gen Z
45825,instagram,user_9014,15443,Tech Enthusiasts
45827,linkedin,user_9015,21859,Fashion Lovers
45829,pinterest,user_9016,42742,Fashion Lovers
45830,x,user_9017,38646,Foodies
45834,instagram,user_9018,47763,Business Professionals
45835,facebook,user_9019,48626,Fashion Lovers
45860,linkedin,user_9020,33427,Tech Enthusiasts
45861,linkedin,user_9021,13543,Tech Enthusiasts
45866,linkedin,user_9022,6095,Business Professionals
45869,pinterest,user_9023,16142,Teenagers
45877,linkedin,user_9024,35106,News Readers
45878,linkedin,user_9025,13182,Health Enthusiasts
45896,facebook,user_9026,41641,Fitness Buffs
45898,linkedin,user_9027,17976,Foodies
45905,x,user_9028,3148,Business Professionals
45916,pinterest,user_9029,6437,Business Professionals
45918,instagram,user_9030,5764,Tech Enthusiasts
45920,instagram,user_9031,22997,Fashion Lovers
45931,x,user_9032,9380,Health Enthusiasts
45939,pinterest,user_9033,22329,Health Enthusiasts
45941,linkedin,user_9034,35731,Fitness Buffs
45962,pinterest,user_9035,35245,Business Professionals
45967,pinterest,user_9036,2571,Fitness Buffs
45972,pinterest,user_9037,44963,News Readers
45975,facebook,user_9038,1115,Tech Enthusiasts
45982,instagram,user_9039,45056,Tech Enthusiasts
45988,facebook,user_9040,13891,Fitness Buffs
45992,instagram,user_9041,30682,Tech Enthusiasts
45994,facebook,user_9042,4055,Tech Enthusiasts
46000,instagram,user_9043,42819,Tech Enthusiasts
46002,instagram,user_9044,31881,Fitness Buffs
46015,instagram,user_9045,7942,Gen Z
46017,facebook,user_9046,19207,Fitness Buffs
46021,x,user_9047,32913,Gen Z
46025,instagram,user_9048,38468,Gen Z
46028,linkedin,user_9049,6228,Gen Z
46035,pinterest,user_9050,42974,Teenagers
46045,linkedin,user_9051,31219,Fashion Lovers
46049,x,user_9052,14683,Fashion Lovers
46057,pinterest,user_9053,6699,Fashion Lovers
46061,linkedin,user_9054,7976,Foodies
46065,pinterest,user_9055,10479,Business Professionals
46073,instagram,user_9056,26944,Teenagers
46078,x,user_9057,17361,Fitness Buffs
46089,facebook,user_9058,42120,Health Enthusiasts
46090,x,user_9059,27695,Business Professionals
46101,x,user_9060,14489,Tech Enthusiasts
46108,linkedin,user_9061,46963,Health Enthusiasts
46112,facebook,user_9062,20800,Fashion Lovers
46116,instagram,user_9063,35546,Health Enthusiasts
46127,x,user_9064,49164,Business Professionals
46142,pinterest,user_9065,40243,Tech Enthusiasts
46149,facebook,user_9066,4510,Gen Z
46160,facebook,user_9067,8460,Health Enthusiasts
46161,instagram,user_9068,26301,Business Professionals
46165,instagram,user_9069,1356,Gen Z
46166,instagram,user_9070,13143,Foodies
46172,instagram,user_9071,43691,Fashion Lovers
46173,instagram,user_9072,20537,Business Professionals
46187,linkedin,user_9073,44839,Gen Z
46191,pinterest,user_9074,6791,Gen Z
46196,facebook,user_9075,41968,Fashion Lovers
46202,facebook,user_9076,23184,Fitness Buffs
46203,pinterest,user_9077,5492,Foodies
46208,x,user_9078,39231,Fashion Lovers
46211,pinterest,user_9079,19827,News Readers
46212,linkedin,user_9080,48877,Gen Z
46218,pinterest,user_9081,33323,Fitness Buffs
46235,linkedin,user_9082,38713,Gen Z
46238,instagram,user_9083,26073,Fitness Buffs
46240,instagram,user_9084,8217,News Readers
46241,pinterest,user_9085,49130,Business Professionals
46244,facebook,user_9086,38651,Foodies
46253,pinterest,user_9087,44154,News Readers
46261,instagram,user_9088,1592,Health Enthusiasts
46263,linkedin,user_9089,21403,Teenagers
46264,instagram,user_9090,39202,Gen Z
46284,instagram,user_9091,36168,Business Professionals
46287,x,user_9092,10243,Tech Enthusiasts
46293,pinterest,user_9093,45484,Tech Enthusiasts
46297,instagram,user_9094,19212,Fitness Buffs
46298,linkedin,user_9095,33858,Health Enthusiasts
46303,x,user_9096,45919,Teenagers
46305,linkedin,user_9097,37414,Foodies
46306,pinterest,user_9098,11770,Gen Z
46307,facebook,user_9099,21233,News Readers
46311,pinterest,user_9100,2020,Health Enthusiasts
46331,facebook,user_9101,39684,Fashion Lovers
46340,pinterest,user_9102,24320,Fitness Buffs
46341,linkedin,user_9103,11743,Health Enthusiasts
46347,linkedin,user_9104,35924,Foodies
46350,instagram,user_9105,30794,Foodies
46351,x,user_9106,8245,News Readers
46356,facebook,user_9107,36287,Business Professionals
46357,x,user_9108,18622,Teenagers
46361,facebook,user_9109,33881,Tech Enthusiasts
46368,facebook,user_9110,11905,Fashion Lovers
46371,pinterest,user_9111,7631,Teenagers
46380,instagram,user_9112,42686,Fitness Buffs
46383,facebook,user_9113,49071,Tech Enthusiasts
46388,x,user_9114,40909,Fashion Lovers
46393,linkedin,user_9115,26317,News Readers
46403,facebook,user_9116,46956,Tech Enthusiasts
46408,linkedin,user_9117,28714,News Readers
46420,linkedin,user_9118,15537,Fitness Buffs
46426,instagram,user_9119,38075,Teenagers
46435,facebook,user_9120,45800,Fashion Lovers
46438,instagram,user_9121,48217,News Readers
46440,facebook,user_9122,34269,News Readers
46444,linkedin,user_9123,2216,Gen Z
46447,facebook,user_9124,32375,Foodies
46456,linkedin,user_9125,47652,Teenagers
46457,linkedin,user_9126,48618,Tech Enthusiasts
46463,x,user_9127,41209,Teenagers
46465,x,user_9128,41701,Fashion Lovers
46466,linkedin,user_9129,9800,Fashion Lovers
46470,instagram,user_9130,38792,Health Enthusiasts
46476,pinterest,user_9131,27670,Health Enthusiasts
46486,instagram,user_9132,14904,Tech Enthusiasts
46487,facebook,user_9133,34670,Business Professionals
46499,pinterest,user_9134,45383,Fitness Buffs
46504,facebook,user_9135,15459,Teenagers
46512,x,user_9136,45720,Fitness Buffs
46515,pinterest,user_9137,16428,Business Professionals
46517,instagram,user_9138,47945,Foodies
46518,linkedin,user_9139,42849,Fashion Lovers
46520,facebook,user_9140,37337,Foodies
46526,linkedin,user_9141,40485,Fitness Buffs
46529,linkedin,user_9142,31706,Foodies
46531,instagram,user_9143,6320,Tech Enthusiasts
46533,linkedin,user_9144,39962,Business Professionals
46537,pinterest,user_9145,47842,Fashion Lovers
46545,linkedin,user_9146,2629,Teenagers
46548,pinterest,user_9147,1969,Fashion Lovers
46555,instagram,user_9148,44889,Fitness Buffs
46556,linkedin,user_9149,22250,Health Enthusiasts
46558,instagram,user_9150,23378,Gen Z
46562,facebook,user_9151,23498,Fashion Lovers
46573,facebook,user_9152,27355,Fitness Buffs
46580,linkedin,user_9153,22567,News Readers
46581,facebook,user_9154,13344,Tech Enthusiasts
46583,x,user_9155,49546,Foodies
46587,x,user_9156,7227,News Readers
46593,x,user_9157,38086,News Readers
46594,pinterest,user_9158,32529,News Readers
46598,facebook,user_9159,32952,Business Professionals
46610,x,user_9160,9065,Business Professionals
46612,instagram,user_9161,27572,Business Professionals
46613,x,user_9162,2751,Tech Enthusiasts
46618,facebook,user_9163,30439,Gen Z
46621,pinterest,user_9164,47362,Tech Enthusiasts
46625,x,user_9165,2124,Foodies
46626,x,user_9166,24708,Health Enthusiasts
46627,x,user_9167,48924,Teenagers
46628,x,user_9168,7704,Tech Enthusiasts
46629,pinterest,user_9169,37159,Gen Z
46631,facebook,user_9170,16271,Fitness Buffs
46640,instagram,user_9171,45427,Tech Enthusiasts
46641,linkedin,user_9172,34678,Teenagers
46646,instagram,user_9173,33396,Fitness Buffs
46661,facebook,user_9174,6477,Fitness Buffs
46668,facebook,user_9175,2391,News Readers
46669,facebook,user_9176,40431,Fitness Buffs
46678,facebook,user_9177,12204,Gen Z
46679,facebook,user_9178,8518,News Readers
46682,pinterest,user_9179,30440,Gen Z
46683,facebook,user_9180,8497,Business Professionals
46694,x,user_9181,49589,Business Professionals
46697,instagram,user_9182,12832,Health Enthusiasts
46701,x,user_9183,35517,Business Professionals
46702,facebook,user_9184,14699,Gen Z
46725,linkedin,user_9185,8002,Foodies
46727,linkedin,user_9186,4970,Gen Z
46738,facebook,user_9187,19731,Business Professionals
46740,instagram,user_9188,28493,Fashion Lovers
46745,facebook,user_9189,42406,News Readers
46748,linkedin,user_9190,21330,Health Enthusiasts
46751,pinterest,user_9191,24756,Teenagers
46758,facebook,user_9192,19129,Business Professionals
46762,instagram,user_9193,42728,Fitness Buffs
46763,facebook,user_9194,31734,Fitness Buffs
46768,x,user_9195,34051,Fitness Buffs
46776,facebook,user_9196,14970,Business Professionals
46784,linkedin,user_9197,44524,Gen Z
46791,instagram,user_9198,25945,Fashion Lovers
46795,instagram,user_9199,25621,Fashion Lovers
46810,instagram,user_9200,11894,Gen Z
46811,instagram,user_9201,26765,Teenagers
46814,instagram,user_9202,42730,Tech Enthusiasts
46830,pinterest,user_9203,7830,Fitness Buffs
46833,pinterest,user_9204,3481,Health Enthusiasts
46838,facebook,user_9205,17676,Teenagers
46843,linkedin,user_9206,23847,Fitness Buffs
46850,x,user_9207,8075,Foodies
46853,facebook,user_9208,34799,Foodies
46855,facebook,user_9209,25744,News Readers
46860,facebook,user_9210,24886,Health Enthusiasts
46862,x,user_9211,5960,Tech Enthusiasts
46863,linkedin,user_9212,29000,Gen Z
46864,linkedin,user_9213,12527,Fitness Buffs
46868,facebook,user_9214,40493,Business Professionals
46869,facebook,user_9215,26317,Teenagers
46871,facebook,user_9216,45052,Fashion Lovers
46882,pinterest,user_9217,24570,Tech Enthusiasts
46884,instagram,user_9218,46466,Foodies
46887,x,user_9219,41986,Business Professionals
46908,pinterest,user_9220,16281,Business Professionals
46909,facebook,user_9221,43113,Fashion Lovers
46911,instagram,user_9222,44509,Business Professionals
46913,x,user_9223,22914,News Readers
46915,linkedin,user_9224,37770,Health Enthusiasts
46918,x,user_9225,35326,Tech Enthusiasts
46919,x,user_9226,36052,Foodies
46921,linkedin,user_9227,35079,Tech Enthusiasts
46926,x,user_9228,16107,Business Professionals
46928,instagram,user_9229,14029,Fitness Buffs
46932,facebook,user_9230,2326,Tech Enthusiasts
46933,linkedin,user_9231,48429,News Readers
46938,instagram,user_9232,20237,Gen Z
46944,linkedin,user_9233,31232,Fashion Lovers
46957,instagram,user_9234,30019,Foodies
46959,facebook,user_9235,49377,Business Professionals
46968,instagram,user_9236,31531,Foodies
46980,instagram,user_9237,10188,Fashion Lovers
46982,linkedin,user_9238,15489,Gen Z
46984,linkedin,user_9239,17991,Foodies
46986,x,user_9240,34116,Fitness Buffs
46999,instagram,user_9241,5896,News Readers
47003,x,user_9242,48320,Fashion Lovers
47005,instagram,user_9243,13806,Fashion Lovers
47017,linkedin,user_9244,36189,Gen Z
47029,x,user_9245,48818,Health Enthusiasts
47039,facebook,user_9246,42409,Teenagers
47042,linkedin,user_9247,32313,Fitness Buffs
47046,instagram,user_9248,25921,Fashion Lovers
47048,pinterest,user_9249,11134,News Readers
47054,x,user_9250,25003,Tech Enthusiasts
47061,facebook,user_9251,22339,Business Professionals
47063,x,user_9252,8954,Health Enthusiasts
47069,instagram,user_9253,30510,Fitness Buffs
47075,instagram,user_9254,10605,Tech Enthusiasts
47079,linkedin,user_9255,47435,Tech Enthusiasts
47082,instagram,user_9256,6154,News Readers
47091,facebook,user_9257,19693,Gen Z
47098,pinterest,user_9258,13628,Fitness Buffs
47100,facebook,user_9259,35315,News Readers
47101,linkedin,user_9260,13121,Fitness Buffs
47106,x,user_9261,13850,Health Enthusiasts
47107,facebook,user_9262,10581,Business Professionals
47110,pinterest,user_9263,45348,Teenagers
47111,linkedin,user_9264,38618,Fitness Buffs
47113,facebook,user_9265,19243,Tech Enthusiasts
47114,x,user_9266,23067,Teenagers
47139,pinterest,user_9267,20217,Fashion Lovers
47143,pinterest,user_9268,28077,Tech Enthusiasts
47154,facebook,user_9269,21668,Teenagers
47159,linkedin,user_9270,22817,Health Enthusiasts
47161,instagram,user_9271,36886,News Readers
47163,instagram,user_9272,26051,Gen Z
47164,pinterest,user_9273,6337,Foodies
47166,facebook,user_9274,46377,News Readers
47168,linkedin,user_9275,25089,Fashion Lovers
47172,pinterest,user_9276,28733,News Readers
47173,x,user_9277,37452,Gen Z
47177,facebook,user_9278,5263,Teenagers
47178,x,user_9279,13116,Fashion Lovers
